,TWP_ID,ECODISTRICT_ID,YEAR,SumPcpn18_20,SumPcpn19_21,SumPcpn20_22,SumPcpn21_23,SumPcpn22_24,SumPcpn23_25,SumPcpn24_26,SumPcpn25_27,SumPcpn26_28,SumPcpn27_29,SumPcpn28_30,SumPcpn29_31,SumPcpn30_32,SumPcpn31_33,SumPcpn32_34,SumPcpn33_35,SumPcpn34_36,SumPcpn35_37,SumPcpn36_38,SumPcpn37_39,SumPcpn38_40,SumEGDD_C18_20,SumEGDD_C19_21,SumEGDD_C20_22,SumEGDD_C21_23,SumEGDD_C22_24,SumEGDD_C23_25,SumEGDD_C24_26,SumEGDD_C25_27,SumEGDD_C26_28,SumEGDD_C27_29,SumEGDD_C28_30,SumEGDD_C29_31,SumEGDD_C30_32,SumEGDD_C31_33,SumEGDD_C32_34,SumEGDD_C33_35,SumEGDD_C34_36,SumEGDD_C35_37,SumEGDD_C36_38,SumEGDD_C37_39,SumEGDD_C38_40,SumHeatD18_20,SumHeatD19_21,SumHeatD20_22,SumHeatD21_23,SumHeatD22_24,SumHeatD23_25,SumHeatD24_26,SumHeatD25_27,SumHeatD26_28,SumHeatD27_29,SumHeatD28_30,SumHeatD29_31,SumHeatD30_32,SumHeatD31_33,SumHeatD32_34,SumHeatD33_35,SumHeatD34_36,SumHeatD35_37,SumHeatD36_38,SumHeatD37_39,SumHeatD38_40,SumFrostD18_20,SumFrostD19_21,SumFrostD20_22,SumFrostD21_23,SumFrostD22_24,SumFrostD23_25,SumFrostD24_26,SumFrostD25_27,SumFrostD26_28,SumFrostD27_29,SumFrostD28_30,SumFrostD29_31,SumFrostD30_32,SumFrostD31_33,SumFrostD32_34,SumFrostD33_35,SumFrostD34_36,SumFrostD35_37,SumFrostD36_38,SumFrostD37_39,SumFrostD38_40,AvgSI18_20,AvgSI19_21,AvgSI20_22,AvgSI21_23,AvgSI22_24,AvgSI23_25,AvgSI24_26,AvgSI25_27,AvgSI26_28,AvgSI27_29,AvgSI28_30,AvgSI29_31,AvgSI30_32,AvgSI31_33,AvgSI32_34,AvgSI33_35,AvgSI34_36,AvgSI35_37,AvgSI36_38,AvgSI37_39,AvgSI38_40,AvgPrcnAWHC18_20,AvgPrcnAWHC19_21,AvgPrcnAWHC20_22,AvgPrcnAWHC21_23,AvgPrcnAWHC22_24,AvgPrcnAWHC23_25,AvgPrcnAWHC24_26,AvgPrcnAWHC25_27,AvgPrcnAWHC26_28,AvgPrcnAWHC27_29,AvgPrcnAWHC28_30,AvgPrcnAWHC29_31,AvgPrcnAWHC30_32,AvgPrcnAWHC31_33,AvgPrcnAWHC32_34,AvgPrcnAWHC33_35,AvgPrcnAWHC34_36,AvgPrcnAWHC35_37,AvgPrcnAWHC36_38,AvgPrcnAWHC37_39,AvgPrcnAWHC38_40,NDVI18_20,NDVI19_21,NDVI20_22,NDVI21_23,NDVI22_24,NDVI23_25,NDVI24_26,NDVI25_27,NDVI26_28,NDVI27_29,NDVI28_30,NDVI29_31,NDVI30_32,NDVI31_33,NDVI32_34,NDVI33_35,NDVI34_36,NDVI35_37,NDVI36_38,SoilMoisture23_25,SoilMoisture24_26,SoilMoisture25_27,SoilMoisture26_28,SoilMoisture27_29,SoilMoisture28_30,SoilMoisture29_31,SoilMoisture30_32,SoilMoisture31_33,SoilMoisture32_34,SoilMoisture33_35,SoilMoisture34_36,SoilMoisture35_37,SoilMoisture36_38,SoilMoisture37_39,SoilMoisture38_40,Predicted_Yield
26744,00104W2,796.0,2017,24.6,31.6,18.3,22.1,41.1,45.8,41.7,5.3,21.4,23.2,24.5,11.1,29.5,30.5,25.3,5.0,2.7,22.6,36.0,42.9,20.9,151.95,149.05,178.7,235.7,248.7,231.45,222.75,268.3,314.9,328.6,323.5,290.95,280.75,257.35,268.95,287.7,277.5,233.05,162.75,128.65,95.4,0,0,3,4,4,1,0,3,6,6,5,3,3,1,3,6,7,4,1,0,0,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,0.611428571428571,0.578571428571428,0.539047619047619,0.547619047619048,0.444285714285714,0.32,0.213333333333333,0.388095238095238,0.459523809523809,0.58,0.637142857142857,0.775238095238095,0.727142857142857,0.635714285714286,0.684761904761905,0.821904761904762,0.935714285714286,0.915238095238095,0.811904761904762,0.693333333333333,0.603333333333333,0.77047619047619,0.746190476190476,0.710952380952381,0.647619047619048,0.603333333333333,0.556190476190476,0.471428571428571,0.325238095238095,0.224761904761905,0.146190476190476,0.103333333333333,0.0433333333333333,0.0604761904761906,0.0719047619047621,0.072857142857143,0.0438095238095238,0.0295238095238095,0.0533333333333333,0.122857142857143,0.21,0.270476190476191,0.401972513333333,0.440988656666667,0.463817255,0.477069735,0.502677571666667,0.55919257,0.625939666666667,0.686664653333333,0.70623071,0.7063558,0.693148566666667,0.661775923333333,0.616754313333333,0.55349806,0.499548003333333,0.444371573333333,0.403234376666667,0.365683485,0.336692125,17.023480415344224,15.753012975056953,12.728948911031074,11.570610046386705,11.035042444864894,10.771123250325507,10.875919342041,12.63296763102212,13.256993611653632,11.13558181126911,8.226475715637193,6.791095256805406,8.496033032735175,12.02891906102497,15.738030433654773,17.179943084716783,731.3351832580566
22990,00204W2,796.0,2016,14.2,46.5,87.7,100.7,128.8,129.2,118.1,150.9,104.6,103.0,9.6,1.5,2.9,10.7,10.8,15.7,49.7,48.7,71.0,31.3,62.8,176.2,158.25,203.2,219.8,259.1,272.45,266.45,266.35,270.85,298.6,311.35,334.6,316.45,306.85,287.05,282.5,241.75,203.65,154.9,154.45,121.6,2,0,0,2,2,2,0,0,0,2,3,4,2,2,2,3,2,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,0.702380952380952,0.630952380952381,0.556666666666667,0.486190476190476,0.356666666666666,0.238571428571428,0.108095238095238,0.099047619047619,0.0538095238095238,0.0271428571428571,0.126666666666667,0.345714285714286,0.597619047619048,0.759047619047619,0.846666666666667,0.884761904761905,0.801428571428571,0.710952380952381,0.622380952380952,0.596666666666667,0.575714285714286,0.716666666666667,0.737142857142857,0.786190476190476,0.821428571428571,0.866666666666667,0.849047619047619,0.828095238095238,0.738571428571428,0.722857142857143,0.650952380952381,0.535238095238095,0.316190476190476,0.17,0.106666666666667,0.0928571428571428,0.10047619047619,0.203809523809524,0.315714285714286,0.447142857142857,0.515714285714286,0.654285714285714,0.356543333333333,0.41101182,0.45474288,0.513792433333333,0.593729866666667,0.660541816666667,0.72252944,0.744563716666667,0.757014613333333,0.769720723333333,0.742569713333333,0.710839033333333,0.643301516666667,0.581232383333333,0.522701383333333,0.48171429,0.460725923333333,0.4473179,0.439638586666667,16.359614690144856,16.913183848063152,16.092861811319988,15.923304875691732,15.15915298461914,13.843709945678713,11.621049245198568,10.640254974365234,11.764485677083334,11.955979347229004,11.548256874084473,12.63650099436442,13.837137858072916,15.07171599070231,15.482197761535645,17.594971021016438,823.7718672790527
11474,00106W2,796.0,2013,17.7,33.0,80.7,131.9,119.7,110.0,48.6,47.6,42.1,86.3,84.7,86.2,55.9,48.9,14.9,12.4,17.2,22.8,50.3,56.0,50.4,131.95,173.6,187.5,169.85,194.0,234.55,278.8,309.65,323.1,315.2,274.55,246.7,220.45,251.75,283.1,331.9,331.75,296.7,236.65,182.85,130.9,0,0,0,0,0,0,0,1,3,3,2,0,0,1,3,8,10,8,3,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0.622857142857143,0.633333333333333,0.581428571428571,0.5,0.455714285714285,0.360952380952381,0.245714285714286,0.170476190476191,0.154761904761905,0.132380952380953,0.0647619047619048,0.0123809523809524,0.0066666666666666,0.0490476190476191,0.258095238095238,0.543809523809524,0.768571428571429,0.807142857142857,0.733809523809524,0.648571428571429,0.598571428571429,0.830952380952381,0.822380952380952,0.853333333333333,0.901904761904762,0.902380952380952,0.884761904761905,0.834761904761905,0.715714285714286,0.573809523809524,0.509047619047619,0.504761904761905,0.566190476190476,0.535714285714285,0.449523809523809,0.276666666666667,0.160476190476191,0.122857142857143,0.155238095238095,0.247619047619048,0.378571428571429,0.485238095238095,0.270210513333333,0.333501103333333,0.42662441,0.513687403333333,0.589972963333333,0.624274263333333,0.66609779,0.699363846666667,0.721927546666667,0.729395,0.725257166666667,0.719014266666667,0.7254451,0.716014783333333,0.717294073333333,0.69006906,0.66700601,0.635401143333333,0.628239656666667,29.0820878346761,27.817248662312817,24.96065457661945,22.365608215332017,21.89119148254393,23.241434733072904,25.24527041117349,25.342627207438134,24.653802871704087,22.19711240132648,19.772856394449857,18.65910212198892,20.88329696655272,22.396410624186185,24.946764628092435,23.946728388468404,722.069716079712
17,00106W2,796.0,2010,29.8,59.0,85.2,84.2,99.6,98.1,99.6,46.2,26.5,36.2,41.3,36.7,37.5,29.3,46.9,84.3,124.0,110.6,65.6,22.7,17.7,124.55,157.25,174.8,152.65,196.75,230.25,283.5,287.3,280.95,258.1,287.05,300.0,319.55,297.95,283.0,240.95,202.4,141.85,116.5,118.4,157.75,0,0,0,0,0,0,2,2,2,0,3,5,6,5,4,3,1,0,1,1,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,7,0.595714285714286,0.55952380952381,0.516666666666667,0.445714285714286,0.364761904761905,0.244761904761905,0.128571428571429,0.0861904761904761,0.0995238095238095,0.155714285714286,0.264285714285714,0.398571428571428,0.480952380952381,0.55047619047619,0.593809523809524,0.609523809523809,0.587142857142857,0.55047619047619,0.545714285714286,0.562857142857143,0.592380952380952,0.591428571428571,0.659523809523809,0.750952380952381,0.863809523809524,0.879047619047619,0.858571428571429,0.795714285714286,0.687142857142857,0.523333333333333,0.377142857142857,0.246190476190476,0.17047619047619,0.139523809523809,0.122857142857143,0.166190476190476,0.295238095238095,0.555714285714286,0.78,0.898571428571429,0.887142857142857,0.857142857142857,0.454342673333333,0.517826766666667,0.57704795,0.611212916666667,0.6367771,0.681261936666667,0.72104777,0.743493693333333,0.72629072,0.694085803333333,0.664006313333333,0.638698941666667,0.620524725,0.601965175,0.586120333333333,0.574336633333333,0.5740917,0.578808746666667,0.566617413333333,24.3152758280436,23.04000854492186,21.407269159952783,16.707527160644517,14.448358217875146,12.63350073496499,12.91833813985187,13.750446001688625,14.78677590688068,15.768039703369125,17.266579945882146,20.874601364135728,25.75896835327147,26.75470097859699,25.578777949015286,20.701034545898423,743.0118949584961
34690,00512W2,796.0,2019,7.0,6.5,0.8,15.2,17.0,52.1,62.1,87.5,75.0,58.0,38.9,16.3,13.6,51.2,62.9,60.7,27.2,62.1,66.3,82.0,36.8,56.45,96.4,155.05,205.8,232.25,230.85,238.15,256.15,288.55,285.15,296.6,304.2,299.05,275.6,253.9,235.9,221.6,187.5,204.0,165.0,116.85,0,0,2,4,5,3,1,0,2,2,3,5,6,5,1,0,0,0,1,1,1,15,11,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.750952380952381,0.775714285714286,0.778571428571429,0.747142857142857,0.696666666666667,0.619047619047619,0.480952380952381,0.334285714285714,0.221904761904762,0.193333333333333,0.215714285714286,0.306666666666667,0.498571428571429,0.525238095238095,0.496666666666667,0.461904761904762,0.580952380952381,0.654761904761905,0.642380952380952,0.609047619047619,0.595238095238095,0.264761904761905,0.248571428571429,0.228095238095238,0.208571428571429,0.193809523809524,0.203333333333333,0.22,0.262857142857143,0.293333333333333,0.289047619047619,0.234761904761905,0.151428571428571,0.0814285714285714,0.0985714285714284,0.121904761904762,0.158571428571428,0.145238095238095,0.205714285714286,0.283809523809524,0.358571428571429,0.408571428571429,0.374736963333333,0.399077346666667,0.426445803333333,0.452055396666667,0.47154504,0.50301419,0.545723043333333,0.607847383333333,0.6696225,0.7071307,0.712978393333333,0.69071021,0.648672833333333,0.609542841666667,0.579090655,0.574802231666667,0.563128313333333,0.559309346666667,0.57350358,10.977979024251354,13.718980789184622,15.621674537658745,16.46031634012863,14.445308685302786,12.13667170206711,8.034919897715303,6.575454711914115,9.97119712829595,12.1879223187765,13.93885866800949,12.99962615966802,16.771723111470592,20.70305442810064,23.19097518920903,23.51087315877284,703.5006434020996
11,00104W2,796.0,2010,29.8,59.0,85.2,84.2,99.6,98.1,99.6,46.2,26.5,36.2,41.3,36.7,37.5,29.3,46.9,84.3,124.0,110.6,65.6,22.7,17.7,124.55,157.25,174.8,152.65,196.75,230.25,283.5,287.3,280.95,258.1,287.05,300.0,319.55,297.95,283.0,240.95,202.4,141.85,116.5,118.4,157.75,0,0,0,0,0,0,2,2,2,0,3,5,6,5,4,3,1,0,1,1,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,7,0.595714285714286,0.55952380952381,0.516666666666667,0.445714285714286,0.364761904761905,0.244761904761905,0.128571428571429,0.0861904761904761,0.0995238095238095,0.155714285714286,0.264285714285714,0.398571428571428,0.480952380952381,0.55047619047619,0.593809523809524,0.609523809523809,0.587142857142857,0.55047619047619,0.545714285714286,0.562857142857143,0.592380952380952,0.591428571428571,0.659523809523809,0.750952380952381,0.863809523809524,0.879047619047619,0.858571428571429,0.795714285714286,0.687142857142857,0.523333333333333,0.377142857142857,0.246190476190476,0.17047619047619,0.139523809523809,0.122857142857143,0.166190476190476,0.295238095238095,0.555714285714286,0.78,0.898571428571429,0.887142857142857,0.857142857142857,0.346578973333333,0.394626946666667,0.438549966666667,0.474904163333333,0.51140261,0.562171343333333,0.641492273333333,0.704617476666667,0.74180207,0.728111503333333,0.722531313333333,0.7052073,0.6764402,0.621765843333333,0.561269676666667,0.513806093333333,0.485853263333333,0.478409776666667,0.455012293333333,23.26490783691405,22.268047332763658,19.90079847971597,15.753831863403306,12.960093180338529,11.850048383076972,11.219631830851222,11.998280525207504,12.965659459431953,14.173264503478988,16.80860582987466,19.4969180425008,22.169858296712224,22.0139382680257,21.43342844645181,18.43154207865396,570.3883241577148
38201,00104W2,796.0,2020,21.2,16.4,14.5,17.6,26.4,38.4,59.1,80.9,84.9,55.3,35.1,17.6,19.7,14.9,15.1,6.7,1.3,1.1,1.5,12.9,12.9,78.7,129.55,178.95,228.35,219.9,223.0,244.7,276.6,305.15,297.8,287.5,297.55,301.7,301.6,322.15,318.75,283.65,199.1,155.15,155.55,142.1,0,0,0,0,0,0,2,4,4,2,2,4,6,5,9,9,9,3,1,0,0,14,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,7,0.78047619047619,0.746190476190476,0.700952380952381,0.720952380952381,0.65,0.52952380952381,0.362380952380952,0.232857142857143,0.165238095238095,0.0966666666666667,0.127142857142857,0.334761904761905,0.528095238095238,0.695714285714286,0.786190476190476,0.897142857142857,0.980952380952381,0.985238095238095,0.982380952380952,0.962857142857143,0.895714285714286,0.598571428571428,0.602380952380952,0.576666666666666,0.53047619047619,0.523809523809524,0.519523809523809,0.480952380952381,0.483809523809524,0.503333333333333,0.495238095238095,0.370476190476191,0.202380952380953,0.11,0.0528571428571429,0.0366666666666667,0.0180952380952381,0.0114285714285714,0.0114285714285714,0.0119047619047619,0.0271428571428571,0.0600000000000001,0.27001994,0.290157666666667,0.325162383333333,0.357793123333333,0.397227586666667,0.451866826666667,0.53398514,0.63243836,0.718306063333333,0.764152663333333,0.769191196666667,0.726672413333333,0.676233753333333,0.610207133333333,0.547561966666667,0.488846821666667,0.440162125,0.394693405,0.34727321,14.080885887145982,13.788372675577785,13.959706624348945,13.853779157002752,13.052445729573556,12.400067011515288,10.487676620483386,9.835391680399566,8.078323205312081,7.518883546193428,6.426584243774401,7.27908945083617,6.88442564010619,7.214234352111805,7.5050624211629104,9.33822727203368,614.4361872253418
11462,00102W2,796.0,2013,17.7,33.0,80.7,131.9,119.7,110.0,48.6,47.6,42.1,86.3,84.7,86.2,55.9,48.9,14.9,12.4,17.2,22.8,50.3,56.0,50.4,131.95,173.6,187.5,169.85,194.0,234.55,278.8,309.65,323.1,315.2,274.55,246.7,220.45,251.75,283.1,331.9,331.75,296.7,236.65,182.85,130.9,0,0,0,0,0,0,0,1,3,3,2,0,0,1,3,8,10,8,3,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0.622857142857143,0.633333333333333,0.581428571428571,0.5,0.455714285714285,0.360952380952381,0.245714285714286,0.170476190476191,0.154761904761905,0.132380952380953,0.0647619047619048,0.0123809523809524,0.0066666666666666,0.0490476190476191,0.258095238095238,0.543809523809524,0.768571428571429,0.807142857142857,0.733809523809524,0.648571428571429,0.598571428571429,0.830952380952381,0.822380952380952,0.853333333333333,0.901904761904762,0.902380952380952,0.884761904761905,0.834761904761905,0.715714285714286,0.573809523809524,0.509047619047619,0.504761904761905,0.566190476190476,0.535714285714285,0.449523809523809,0.276666666666667,0.160476190476191,0.122857142857143,0.155238095238095,0.247619047619048,0.378571428571429,0.485238095238095,0.234798286666667,0.266300763333333,0.311261756666667,0.369232263333333,0.42356633,0.486458921666667,0.564706815,0.640596638333333,0.6872018,0.705037066666667,0.713262466666667,0.713939333333333,0.7065529,0.704530633333333,0.679453866666667,0.623261253333333,0.550951026666667,0.497067353333333,0.475981613333333,26.51671600341796,26.243626912434888,24.086509704589837,21.542189280192048,20.25121498107909,20.93008550008137,21.941795349121083,21.543842315673817,20.83186403910318,18.71362686157225,16.69834073384602,15.350975672403962,18.047443389892567,19.777249654134103,22.789426803588857,22.10762087504068,727.339373916626
7649,00104W2,796.0,2012,50.4,39.2,42.9,61.9,47.7,52.0,29.0,24.6,24.7,29.7,17.7,9.4,15.4,13.1,11.9,0.7,2.9,9.7,9.7,7.6,0.7,143.3,145.45,157.1,178.8,219.3,239.15,258.9,291.55,346.5,364.1,363.95,333.65,311.55,284.65,289.35,291.9,275.1,233.15,161.6,162.95,113.1,0,0,0,0,0,0,1,1,5,7,8,6,4,3,3,5,5,4,1,1,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,11,0.587142857142857,0.623333333333333,0.589047619047619,0.53,0.456666666666667,0.347619047619048,0.25,0.180476190476191,0.264761904761905,0.348571428571429,0.506190476190476,0.665238095238095,0.738095238095238,0.795238095238095,0.837619047619048,0.952380952380952,0.984285714285714,0.972380952380952,0.921904761904762,0.891428571428571,0.873809523809524,0.749047619047619,0.769047619047619,0.793333333333333,0.835238095238095,0.884285714285715,0.866190476190476,0.768571428571429,0.614761904761905,0.419047619047619,0.275714285714286,0.150952380952381,0.0800000000000001,0.0557142857142857,0.0385714285714286,0.0304761904761905,0.0104761904761905,0.0138095238095238,0.0209523809523809,0.0428571428571428,0.0538095238095238,0.0595238095238095,0.377677253333333,0.41799135,0.45203125,0.477214383333333,0.527021416666667,0.578859416666667,0.64558555,0.695052233333333,0.730969366666667,0.7497977,0.7485734,0.72332185,0.680067573333333,0.619017223333333,0.570281186666667,0.52318333,0.475419326666667,0.42968348,0.391981163333333,24.127553304036443,22.50510915120441,19.81057802836099,16.90460395812987,18.69546000162759,18.72172292073566,18.198106129964177,16.23864936828612,14.354248046874986,13.573143641153957,11.602045377095529,10.66224129994709,9.72206338246662,10.06500148773192,9.398296833038316,9.899499098459865,637.6087771911621
19097,00101W2,796.0,2015,62.4,60.0,47.1,89.2,90.1,103.7,16.4,19.8,6.2,13.0,11.0,24.5,30.6,31.7,38.3,24.9,71.9,50.4,65.8,19.2,25.2,110.05,116.3,152.75,220.05,263.45,277.7,301.15,306.55,328.65,332.3,334.95,335.7,313.6,324.75,298.3,310.1,285.0,266.35,219.7,191.85,174.4,0,0,0,0,1,1,2,2,6,7,9,7,5,8,6,9,6,7,4,2,1,8,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0.68,0.575714285714286,0.524761904761905,0.494761904761905,0.375238095238096,0.266190476190476,0.19952380952381,0.334285714285714,0.486190476190476,0.630952380952381,0.745714285714286,0.69952380952381,0.730476190476191,0.71952380952381,0.799523809523809,0.755714285714285,0.692857142857143,0.617619047619048,0.597142857142857,0.581904761904762,0.592380952380952,0.401428571428571,0.5,0.538571428571429,0.659047619047619,0.688571428571429,0.692380952380952,0.537142857142857,0.358571428571429,0.216190476190476,0.112380952380952,0.0576190476190476,0.0576190476190476,0.0671428571428571,0.0876190476190476,0.102380952380952,0.14047619047619,0.212857142857143,0.349047619047619,0.471428571428571,0.557142857142857,0.559523809523809,0.305164606666667,0.324801713333333,0.361264825,0.402243195,0.467429168333333,0.553126003333333,0.637491046666667,0.689433966666667,0.7170215,0.729330633333333,0.73970141,0.723117376666667,0.668153676666667,0.595401866666667,0.52353628,0.47674744,0.449366906666667,0.43708298,0.434872286666667,20.763779322306306,16.627055168151845,15.273058891296378,14.864233652750642,15.240207036336251,14.493566513061516,14.466525077819815,12.96967379252115,12.175087292989083,12.17837651570637,14.486873626708975,16.034680366516103,17.3274803161621,16.62200419108072,16.401509920756013,15.452283223470042,692.1570976715088
15511,00411W2,796.0,2014,29.9,32.6,45.0,55.0,39.0,43.4,77.0,74.7,52.5,14.1,46.8,47.7,53.3,23.7,93.9,101.3,106.6,42.6,28.8,17.7,32.9,51.3,114.45,186.4,230.65,220.5,213.1,229.5,258.0,268.7,273.3,278.95,287.2,300.9,317.35,302.1,276.65,230.65,159.15,143.2,163.8,162.3,0,2,3,3,1,0,0,2,3,3,1,0,1,2,2,2,1,1,0,2,2,15,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0.565714285714286,0.574761904761905,0.607142857142857,0.561428571428572,0.523333333333333,0.463333333333333,0.376666666666667,0.251904761904762,0.163333333333333,0.259523809523809,0.259047619047619,0.221428571428571,0.135238095238095,0.334285714285714,0.430476190476191,0.374285714285714,0.328571428571429,0.390952380952381,0.563809523809524,0.585714285714286,0.581904761904762,0.886190476190476,0.879047619047619,0.85,0.873333333333333,0.855714285714286,0.87,0.843809523809524,0.837142857142857,0.733809523809524,0.584761904761905,0.46,0.385238095238095,0.32,0.20047619047619,0.184285714285714,0.330476190476191,0.538571428571429,0.689047619047619,0.716666666666666,0.703333333333333,0.741428571428571,0.278837046666667,0.316112213333333,0.37891317,0.455570446666667,0.509188,0.564759066666667,0.6025918,0.6458936,0.653176733333333,0.656376466666667,0.663964533333333,0.673454933333333,0.68079228,0.677738746666667,0.659011063333333,0.646734333333333,0.6334953,0.613238483333333,0.584415766666667,23.502989451090546,23.668788909912163,27.850020090738983,26.08615048726405,23.42421404520676,19.6135609944662,18.453841527303112,19.585449218750053,18.761338551839245,19.76413091023768,21.98558489481613,25.31395975748703,27.255968093872124,26.385990778605198,24.430711746215877,25.21932983398443,699.1939275512696
7646,00103W2,796.0,2012,50.4,39.2,42.9,61.9,47.7,52.0,29.0,24.6,24.7,29.7,17.7,9.4,15.4,13.1,11.9,0.7,2.9,9.7,9.7,7.6,0.7,143.3,145.45,157.1,178.8,219.3,239.15,258.9,291.55,346.5,364.1,363.95,333.65,311.55,284.65,289.35,291.9,275.1,233.15,161.6,162.95,113.1,0,0,0,0,0,0,1,1,5,7,8,6,4,3,3,5,5,4,1,1,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,11,0.587142857142857,0.623333333333333,0.589047619047619,0.53,0.456666666666667,0.347619047619048,0.25,0.180476190476191,0.264761904761905,0.348571428571429,0.506190476190476,0.665238095238095,0.738095238095238,0.795238095238095,0.837619047619048,0.952380952380952,0.984285714285714,0.972380952380952,0.921904761904762,0.891428571428571,0.873809523809524,0.749047619047619,0.769047619047619,0.793333333333333,0.835238095238095,0.884285714285715,0.866190476190476,0.768571428571429,0.614761904761905,0.419047619047619,0.275714285714286,0.150952380952381,0.0800000000000001,0.0557142857142857,0.0385714285714286,0.0304761904761905,0.0104761904761905,0.0138095238095238,0.0209523809523809,0.0428571428571428,0.0538095238095238,0.0595238095238095,0.458604726666667,0.511406303333333,0.56023597,0.61111339,0.6621364,0.698762433333333,0.720183023333333,0.731773056666667,0.74108568,0.746106556666667,0.737398556666667,0.712615966666667,0.689611,0.660299113333333,0.636937313333333,0.598909713333333,0.5515698,0.501843413333333,0.464041156666667,23.224803924560536,21.874468485514317,19.19821103413899,16.270500818888337,18.179204305013013,18.44743347167968,18.09053770701089,16.21011734008788,14.388103167215974,13.534317334492991,11.489305814107247,10.382953961690257,9.456673940022776,9.535247166951487,8.77526601155598,9.298727035522452,581.6985819854737
7957,00512W2,796.0,2012,57.2,80.6,84.0,131.8,85.3,82.9,50.6,30.4,34.5,33.0,37.8,38.5,26.6,16.3,2.1,0.0,0.0,0.9,0.9,2.2,1.3,139.85,138.95,154.4,178.6,221.75,240.85,259.5,292.9,340.3,357.7,355.7,332.35,316.6,293.3,297.05,294.4,278.75,235.8,167.95,166.85,115.0,0,0,0,0,0,0,0,1,5,8,8,7,5,4,4,7,8,6,2,1,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,11,0.587142857142857,0.574761904761905,0.540952380952381,0.490952380952381,0.440952380952381,0.335714285714285,0.217619047619047,0.110952380952381,0.0790476190476189,0.0638095238095237,0.050952380952381,0.0895238095238094,0.148095238095238,0.311428571428571,0.586190476190476,0.83952380952381,0.98,0.986666666666667,0.986190476190476,0.984761904761905,0.976190476190476,0.697619047619048,0.740952380952381,0.793333333333333,0.84952380952381,0.904285714285715,0.888095238095238,0.851904761904762,0.762380952380952,0.650952380952381,0.541428571428571,0.449047619047619,0.37047619047619,0.293809523809524,0.210952380952381,0.155238095238095,0.123333333333333,0.115238095238095,0.112380952380952,0.113333333333333,0.113809523809524,0.116666666666667,0.441497736666667,0.50965002,0.55255292,0.593800206666667,0.6276642,0.647704086666667,0.663842353333333,0.66785782,0.657172066666667,0.630930533333333,0.599985383333333,0.573010583333333,0.549331826666667,0.52821873,0.50368203,0.478377426666667,0.446984373333333,0.419813473333333,0.3946699,21.86587397257492,20.920709609985405,19.516601562500053,16.31192175547287,14.665613810221409,14.48759206136073,15.96085071563726,16.069682757059784,13.929861704508516,12.07676919301356,11.380855560302786,11.164712587992405,10.481689453125052,10.272639910380098,9.605458259582573,9.506230354309134,490.4201427001953
