,TWP_ID,ECODISTRICT_ID,YEAR,SumPcpn18_20,SumPcpn19_21,SumPcpn20_22,SumPcpn21_23,SumPcpn22_24,SumPcpn23_25,SumPcpn24_26,SumPcpn25_27,SumPcpn26_28,SumPcpn27_29,SumPcpn28_30,SumPcpn29_31,SumPcpn30_32,SumPcpn31_33,SumPcpn32_34,SumPcpn33_35,SumPcpn34_36,SumPcpn35_37,SumPcpn36_38,SumPcpn37_39,SumPcpn38_40,SumEGDD_C18_20,SumEGDD_C19_21,SumEGDD_C20_22,SumEGDD_C21_23,SumEGDD_C22_24,SumEGDD_C23_25,SumEGDD_C24_26,SumEGDD_C25_27,SumEGDD_C26_28,SumEGDD_C27_29,SumEGDD_C28_30,SumEGDD_C29_31,SumEGDD_C30_32,SumEGDD_C31_33,SumEGDD_C32_34,SumEGDD_C33_35,SumEGDD_C34_36,SumEGDD_C35_37,SumEGDD_C36_38,SumEGDD_C37_39,SumEGDD_C38_40,SumHeatD18_20,SumHeatD19_21,SumHeatD20_22,SumHeatD21_23,SumHeatD22_24,SumHeatD23_25,SumHeatD24_26,SumHeatD25_27,SumHeatD26_28,SumHeatD27_29,SumHeatD28_30,SumHeatD29_31,SumHeatD30_32,SumHeatD31_33,SumHeatD32_34,SumHeatD33_35,SumHeatD34_36,SumHeatD35_37,SumHeatD36_38,SumHeatD37_39,SumHeatD38_40,SumFrostD18_20,SumFrostD19_21,SumFrostD20_22,SumFrostD21_23,SumFrostD22_24,SumFrostD23_25,SumFrostD24_26,SumFrostD25_27,SumFrostD26_28,SumFrostD27_29,SumFrostD28_30,SumFrostD29_31,SumFrostD30_32,SumFrostD31_33,SumFrostD32_34,SumFrostD33_35,SumFrostD34_36,SumFrostD35_37,SumFrostD36_38,SumFrostD37_39,SumFrostD38_40,AvgSI18_20,AvgSI19_21,AvgSI20_22,AvgSI21_23,AvgSI22_24,AvgSI23_25,AvgSI24_26,AvgSI25_27,AvgSI26_28,AvgSI27_29,AvgSI28_30,AvgSI29_31,AvgSI30_32,AvgSI31_33,AvgSI32_34,AvgSI33_35,AvgSI34_36,AvgSI35_37,AvgSI36_38,AvgSI37_39,AvgSI38_40,AvgPrcnAWHC18_20,AvgPrcnAWHC19_21,AvgPrcnAWHC20_22,AvgPrcnAWHC21_23,AvgPrcnAWHC22_24,AvgPrcnAWHC23_25,AvgPrcnAWHC24_26,AvgPrcnAWHC25_27,AvgPrcnAWHC26_28,AvgPrcnAWHC27_29,AvgPrcnAWHC28_30,AvgPrcnAWHC29_31,AvgPrcnAWHC30_32,AvgPrcnAWHC31_33,AvgPrcnAWHC32_34,AvgPrcnAWHC33_35,AvgPrcnAWHC34_36,AvgPrcnAWHC35_37,AvgPrcnAWHC36_38,AvgPrcnAWHC37_39,AvgPrcnAWHC38_40,NDVI18_20,NDVI19_21,NDVI20_22,NDVI21_23,NDVI22_24,NDVI23_25,NDVI24_26,NDVI25_27,NDVI26_28,NDVI27_29,NDVI28_30,NDVI29_31,NDVI30_32,NDVI31_33,NDVI32_34,NDVI33_35,NDVI34_36,NDVI35_37,NDVI36_38,SoilMoisture23_25,SoilMoisture24_26,SoilMoisture25_27,SoilMoisture26_28,SoilMoisture27_29,SoilMoisture28_30,SoilMoisture29_31,SoilMoisture30_32,SoilMoisture31_33,SoilMoisture32_34,SoilMoisture33_35,SoilMoisture34_36,SoilMoisture35_37,SoilMoisture36_38,SoilMoisture37_39,SoilMoisture38_40,Predicted_Yield
30936,00606W1,852.0,2018,18.6,26.6,53.8,36.1,59.7,51.9,82.5,66.8,64.6,44.7,28.3,13.0,2.1,2.1,23.1,25.0,34.0,25.2,41.1,39.0,41.2,145.2,215.5,252.8,298.55,286.85,309.8,319.7,331.5,341.85,331.3,311.25,283.1,307.85,318.15,314.3,274.5,249.15,221.2,154.45,88.1,29.55,2,5,5,5,2,4,4,5,4,4,3,4,8,10,9,5,3,1,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,13,0.744285714285714,0.683333333333333,0.601428571428571,0.494285714285714,0.377619047619047,0.27,0.193333333333333,0.163333333333333,0.143809523809524,0.184761904761905,0.281904761904762,0.447142857142857,0.68,0.869047619047619,0.979523809523809,0.909523809523809,0.843809523809524,0.752380952380952,0.720476190476191,0.664285714285714,0.628095238095238,0.352380952380952,0.35,0.367619047619048,0.373333333333333,0.369047619047619,0.34,0.316190476190476,0.3,0.276666666666667,0.228571428571429,0.160476190476191,0.092857142857143,0.0461904761904762,0.0185714285714286,0.0176190476190476,0.0528571428571427,0.0885714285714284,0.134761904761905,0.164285714285714,0.211428571428572,0.254761904761905,0.27699987,0.303587873333333,0.337240926666667,0.378867776666667,0.446970136666667,0.52311666,0.62451891,0.705893436666667,0.78060218,0.811406813333333,0.819339333333333,0.80636588,0.77396528,0.71976198,0.65017038,0.584544726666667,0.533663526666667,0.50932938,0.503374366666667,10.449865659078007,12.094420433044482,11.932294527689663,12.023982365926154,10.63029352823898,11.001912117004442,9.082016468048144,7.481837749481248,3.837533950805712,3.038881619771369,6.797990481058804,8.946947097778368,13.974925835927374,14.771214644114224,19.23270670572921,18.52681732177739,1212.3918163695444
30847,00505W1,852.0,2018,18.6,26.6,53.8,36.1,59.7,51.9,82.5,66.8,64.6,44.7,28.3,13.0,2.1,2.1,23.1,25.0,34.0,25.2,41.1,39.0,41.2,145.2,215.5,252.8,298.55,286.85,309.8,319.7,331.5,341.85,331.3,311.25,283.1,307.85,318.15,314.3,274.5,249.15,221.2,154.45,88.1,29.55,2,5,5,5,2,4,4,5,4,4,3,4,8,10,9,5,3,1,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,13,0.744285714285714,0.683333333333333,0.601428571428571,0.494285714285714,0.377619047619047,0.27,0.193333333333333,0.163333333333333,0.143809523809524,0.184761904761905,0.281904761904762,0.447142857142857,0.68,0.869047619047619,0.979523809523809,0.909523809523809,0.843809523809524,0.752380952380952,0.720476190476191,0.664285714285714,0.628095238095238,0.352380952380952,0.35,0.367619047619048,0.373333333333333,0.369047619047619,0.34,0.316190476190476,0.3,0.276666666666667,0.228571428571429,0.160476190476191,0.092857142857143,0.0461904761904762,0.0185714285714286,0.0176190476190476,0.0528571428571427,0.0885714285714284,0.134761904761905,0.164285714285714,0.211428571428572,0.254761904761905,0.255056676666667,0.278417833333333,0.32005009,0.388569373333333,0.48874528,0.60935807,0.703435413333333,0.774029666666667,0.80907231,0.817718666666667,0.793413813333333,0.744842403333333,0.66498263,0.56013287,0.449855556666667,0.385245948333333,0.348434625,0.341995058333333,0.34124905,9.806037584940649,11.264673233032283,11.315502484639543,11.67333094278977,11.245418230692602,11.534037907918352,9.810928980509496,7.823326746622778,3.77188482880598,2.645933618148225,6.837094138066031,9.100874821345068,13.872117678324438,13.837063789367733,18.383441925048885,18.024481455485084,1173.6212149778844
11829,00603W1,852.0,2013,43.1,66.6,111.8,80.9,57.5,22.8,51.1,48.7,46.1,32.3,35.5,54.4,46.3,40.9,11.6,34.2,34.4,45.7,14.3,36.7,27.8,93.85,142.7,172.0,178.05,218.0,260.15,302.6,331.1,341.45,318.1,271.6,241.75,227.5,245.2,283.05,325.4,322.7,282.25,221.35,194.05,153.55,0,0,0,0,0,0,1,4,5,4,1,0,0,0,4,8,9,5,1,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0.651428571428571,0.629523809523809,0.598095238095238,0.534285714285714,0.508095238095238,0.49047619047619,0.362380952380952,0.244285714285714,0.108571428571428,0.0909523809523808,0.0766666666666666,0.0833333333333333,0.11,0.149523809523809,0.243809523809524,0.450952380952381,0.62,0.713333333333333,0.7,0.69,0.665714285714286,0.515238095238095,0.578571428571428,0.666666666666666,0.760952380952381,0.766190476190476,0.736190476190476,0.719523809523809,0.68,0.622380952380952,0.517142857142857,0.430952380952381,0.368095238095238,0.328571428571429,0.282857142857143,0.221904761904762,0.160476190476191,0.160476190476191,0.198571428571429,0.233333333333333,0.251428571428571,0.276666666666667,0.21035521,0.214987023333333,0.241008463333333,0.279699461666667,0.341373674166667,0.42276375875,0.53314125375,0.622313817916667,0.7072111,0.760055616666667,0.810821833333333,0.8151289,0.81103857,0.792274273333333,0.763813506666667,0.711873503333333,0.64230767,0.54983465,0.470679116666667,14.497404575347952,14.05757506688441,11.182839075724337,12.795525074005178,11.860355854034475,15.951403617858938,16.891442298889213,17.092021624247284,14.709877332051647,12.54279677073166,10.165910720825249,10.405281066894585,12.265412330627491,11.925831158955944,12.631761233011934,13.872543017069551,1073.6961287219308
3960,00303W1,852.0,2011,68.5,67.9,70.8,31.8,44.5,95.4,94.2,87.3,23.5,21.4,12.6,26.6,27.2,20.8,6.6,15.6,15.3,17.0,70.3,71.3,71.9,138.45,130.65,170.45,172.95,239.35,256.9,292.1,306.7,327.8,332.9,323.75,323.5,316.05,302.65,299.95,290.5,306.3,239.7,198.95,156.35,195.25,0,0,0,0,0,0,1,2,5,7,6,3,0,0,2,2,6,4,4,0,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,2,0.605238095238095,0.546666666666667,0.504761904761905,0.471904761904762,0.401428571428571,0.280952380952381,0.151904761904762,0.0876190476190476,0.0985714285714284,0.25,0.407142857142857,0.57952380952381,0.583333333333334,0.71952380952381,0.831428571428571,0.926190476190476,0.868571428571428,0.823809523809524,0.749523809523809,0.689523809523809,0.628095238095238,0.819047619047619,0.849523809523809,0.865238095238095,0.853333333333333,0.82,0.812857142857143,0.786666666666667,0.705714285714286,0.530952380952381,0.340952380952381,0.193333333333333,0.113333333333333,0.0857142857142857,0.0657142857142857,0.0447619047619048,0.0571428571428571,0.0842857142857142,0.105238095238095,0.254285714285714,0.405714285714285,0.550952380952381,0.287586976666667,0.30502729,0.329311413333333,0.382158745,0.450486495,0.520996635,0.584034436666667,0.627889853333333,0.678158166666667,0.734897186666667,0.792659066666667,0.8145857,0.796867646666667,0.756798623333333,0.706601843333333,0.644665756666667,0.57995355,0.501346975,0.418479235,20.833186785380068,24.859670003255232,23.13087940216067,16.845771789550806,10.93561967213951,9.578705151875836,9.462914466857931,10.40776093800865,9.428727308909124,8.048642635345482,8.519073645273869,9.037857691446964,9.545488357543968,11.639424324035668,12.607545852661156,12.678286711374945,877.7294452134325
7776,00302W1,852.0,2012,28.7,43.2,43.2,58.7,59.2,82.3,51.8,44.7,31.3,34.2,19.9,8.6,16.5,23.6,28.2,17.5,11.3,1.8,2.9,2.0,25.6,177.85,175.65,169.95,209.05,239.9,263.1,272.95,313.45,360.7,365.3,357.85,340.25,319.7,281.05,284.3,295.9,289.55,239.85,152.25,135.1,95.45,1,1,1,1,1,1,2,4,9,8,9,5,4,1,4,7,7,3,0,0,0,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,9,11,0.64952380952381,0.598095238095238,0.526190476190476,0.478095238095238,0.356666666666667,0.241904761904762,0.149523809523809,0.174761904761905,0.262380952380952,0.388095238095238,0.64,0.808571428571429,0.905714285714286,0.842380952380952,0.800952380952381,0.764761904761905,0.781428571428571,0.813333333333333,0.856666666666667,0.883333333333333,0.846666666666667,0.439047619047619,0.437619047619048,0.45952380952381,0.470952380952381,0.498571428571429,0.527619047619048,0.50952380952381,0.405238095238095,0.239047619047619,0.123333333333333,0.0509523809523809,0.0295238095238095,0.0252380952380953,0.0614285714285716,0.0952380952380953,0.121904761904762,0.111904761904762,0.0923809523809524,0.0719047619047619,0.0580952380952381,0.0957142857142858,0.309201393333333,0.36385878,0.43032168,0.507155993333333,0.58934842,0.64693052,0.69323662,0.712551433333333,0.7348434,0.752808666666667,0.73574035,0.68923477,0.61710006,0.565383405,0.528488485,0.476872261666667,0.4098007,0.331837976666667,0.289920553333333,18.252676328023306,15.92678387959801,10.943590482076038,6.878563880920439,10.1826775868734,9.431614875793484,9.835071245829292,9.30729834238691,12.764292716980007,13.002195676167837,11.059273560841907,7.836463610331246,6.680007934570341,6.6981577873230265,6.395267963409452,6.309288978576689,736.5547431133039
19467,00603W1,852.0,2015,94.2,90.7,86.9,49.1,53.8,60.5,34.2,44.0,72.5,75.7,88.8,46.5,54.6,26.5,35.3,19.7,40.6,31.5,27.8,18.7,23.7,95.95,99.35,131.7,188.05,234.75,246.05,271.65,272.25,297.35,299.8,312.1,322.75,305.15,312.85,280.25,282.8,274.6,265.4,245.35,212.25,181.55,0,0,0,0,0,0,0,1,2,2,3,2,2,5,5,6,4,5,4,2,1,11,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.668095238095238,0.623333333333333,0.585238095238095,0.523333333333333,0.486666666666667,0.419047619047619,0.301428571428571,0.194761904761905,0.113809523809524,0.078095238095238,0.0352380952380951,0.0,0.0123809523809524,0.0371428571428572,0.150952380952381,0.404761904761905,0.630476190476191,0.735238095238095,0.700952380952381,0.675238095238095,0.672380952380953,0.545238095238095,0.636666666666667,0.712380952380952,0.781428571428572,0.795238095238095,0.803333333333333,0.780952380952381,0.714285714285714,0.646666666666667,0.613809523809524,0.600476190476191,0.577619047619048,0.514761904761905,0.438095238095238,0.357619047619048,0.29952380952381,0.283333333333333,0.315714285714286,0.337619047619048,0.358095238095238,0.368095238095238,0.23109277,0.2485457,0.29196276,0.369460613333333,0.48103926,0.585354066666667,0.670124396666667,0.712494473333333,0.76309196,0.792793476666667,0.831224146666667,0.825068836666667,0.779132486666667,0.69488599,0.612110116666667,0.5575858,0.50408803,0.46718298,0.415508436666667,14.939045906066946,15.906637191772512,14.354738553365124,15.312255541483614,15.620262463887585,17.9575920104981,19.281103134155327,18.685545603434296,17.496980031331432,15.560655593872122,17.018438975016327,19.462600708007862,21.95489056905116,20.16795921325689,17.426074663798065,15.597304979960176,1040.4516954560067
30556,00102W1,852.0,2018,27.8,35.2,43.3,16.1,41.4,33.3,46.1,28.1,32.4,38.3,27.8,44.5,25.8,21.0,16.4,24.1,31.4,25.5,30.1,31.8,41.4,154.8,222.5,264.9,306.4,291.15,311.35,325.7,338.3,344.95,332.45,314.15,290.65,314.05,319.6,316.2,278.7,254.25,228.7,162.85,100.65,36.55,2,6,6,6,2,5,5,6,4,3,2,3,9,11,10,4,2,1,1,1,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,0.7709523809523811,0.692857142857143,0.609523809523809,0.514761904761905,0.415714285714286,0.319047619047619,0.276190476190476,0.294285714285715,0.375238095238096,0.486190476190476,0.57952380952381,0.63952380952381,0.711904761904762,0.800476190476191,0.861428571428571,0.836190476190476,0.807142857142857,0.758095238095238,0.744761904761905,0.712380952380952,0.684285714285714,0.302857142857143,0.312857142857143,0.323333333333333,0.308095238095238,0.285714285714286,0.250952380952381,0.207619047619048,0.156666666666667,0.108095238095238,0.080952380952381,0.0580952380952381,0.0519047619047619,0.06,0.0661904761904762,0.0714285714285714,0.0885714285714287,0.108571428571429,0.136190476190476,0.150476190476191,0.178571428571429,0.212380952380953,0.25482776,0.282593343333333,0.32211107,0.377254483333333,0.460069993333333,0.571082046666667,0.66869298,0.750566733333333,0.782161553333333,0.807516263333333,0.794196393333333,0.76060758,0.68637377,0.59802087,0.516909943333333,0.44141822,0.396821996666667,0.376277403333333,0.38049906,9.08208990097045,11.208774248758942,10.916826566060374,12.648459752400706,12.787753105163564,12.49426015218098,10.29905939102172,8.970487912495921,5.941272020339956,4.48690160115559,7.790296077728262,10.040231625239045,15.387162844339995,16.18575445810953,20.23079236348469,19.90213966369628,1201.1693185028696
23385,00705W1,852.0,2016,10.9,89.7,114.6,143.7,76.1,86.4,51.2,54.5,59.1,76.2,61.4,43.9,32.4,42.5,33.4,43.4,38.5,48.9,49.1,43.9,22.3,168.4,177.85,218.7,226.65,249.7,265.7,270.5,270.0,274.85,308.0,310.05,314.9,296.8,291.3,285.0,276.45,252.35,215.2,184.35,164.25,139.05,1,0,0,0,0,0,0,1,1,2,1,1,0,1,2,2,1,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0.64952380952381,0.592857142857143,0.518095238095238,0.427619047619048,0.302857142857143,0.188095238095238,0.0876190476190476,0.0547619047619048,0.0180952380952381,0.0,0.0,0.0014285714285714,0.0252380952380952,0.241428571428572,0.475238095238095,0.690952380952381,0.681904761904762,0.65,0.615238095238095,0.60047619047619,0.594761904761905,0.703333333333333,0.74047619047619,0.810952380952381,0.877619047619048,0.878571428571429,0.837142857142857,0.800952380952381,0.745238095238095,0.70047619047619,0.659047619047619,0.603809523809524,0.545714285714286,0.464285714285714,0.409047619047619,0.374285714285714,0.373333333333333,0.404285714285714,0.439523809523809,0.49047619047619,0.535714285714286,0.565238095238095,0.38196369,0.41353012,0.46094348,0.51283414,0.568642516666667,0.61054805,0.644342483333333,0.678887266666667,0.71996292,0.761212406666667,0.77619354,0.772752586666667,0.750248356666667,0.733946543333333,0.699422896666667,0.66949006,0.629771773333333,0.59623932,0.555012066666667,20.980474472045945,20.497100194295296,18.921827952067105,19.809453964233445,19.935863494873093,20.421690622965546,21.84292221069341,21.904548645019577,22.622777303059944,19.937133789062543,18.07464790344243,17.54537264506027,18.973107020060265,20.67682965596521,21.121577580769905,19.666552225748745,894.6733596633436
30624,00203W1,852.0,2018,35.5,41.1,54.4,22.3,43.8,34.1,65.3,47.4,65.7,53.5,42.0,27.9,7.8,7.8,17.0,23.2,32.7,27.1,39.2,38.8,46.2,152.3,225.75,267.55,312.2,293.75,317.45,331.25,344.15,349.7,343.8,325.15,300.1,320.45,327.05,324.15,284.2,261.05,232.8,167.0,102.2,39.85,2,5,5,4,1,3,4,6,6,6,4,3,7,9,8,3,1,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0.710952380952381,0.63,0.532380952380952,0.41047619047619,0.307142857142857,0.216190476190476,0.203333333333333,0.205238095238095,0.263333333333334,0.329047619047619,0.433333333333334,0.600476190476191,0.755238095238095,0.904285714285714,0.925714285714286,0.84952380952381,0.775714285714286,0.658571428571429,0.642380952380952,0.592857142857143,0.575238095238095,0.635714285714286,0.665714285714286,0.699523809523809,0.66,0.585238095238095,0.468095238095238,0.37,0.280476190476191,0.220952380952381,0.183333333333333,0.131904761904762,0.0871428571428571,0.0533333333333334,0.0338095238095238,0.0395238095238095,0.0871428571428572,0.131904761904762,0.198095238095238,0.236190476190476,0.315238095238095,0.396190476190476,0.265599326666667,0.288322635,0.317920025,0.364450591666667,0.44280045,0.546013196666667,0.641444446666667,0.721969713333333,0.762430716666667,0.792404583333333,0.79055277,0.78059764,0.73136232,0.656754133333333,0.5745548,0.49371797,0.43635468,0.404954893333333,0.40256543,9.692691167195642,10.90827083587647,10.106180826822923,10.74725755055746,10.768443743387865,10.43732070922852,8.540381113688156,7.57472674051921,5.917162895202641,5.459274450937912,8.697446982065841,9.62887620925904,13.430481910705572,13.462020556132003,17.671213150024418,17.69473457336426,1214.86373375992
144,00304W1,852.0,2010,68.4,73.2,70.8,62.1,29.9,53.3,51.6,39.2,39.6,61.2,95.8,68.0,62.2,27.6,28.8,71.3,100.5,99.6,69.7,39.3,37.4,133.3,189.3,212.75,192.15,220.85,253.55,293.5,309.9,309.95,309.45,320.95,334.15,344.15,319.6,305.0,254.95,220.15,158.5,129.75,128.55,168.2,0,0,0,0,0,0,2,3,3,1,2,3,6,6,6,3,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0.548571428571428,0.514761904761905,0.485238095238095,0.45,0.336666666666667,0.218571428571428,0.104285714285714,0.0757142857142859,0.0580952380952382,0.0414285714285714,0.0604761904761905,0.0680952380952381,0.135714285714286,0.339047619047619,0.559047619047619,0.661904761904762,0.623809523809524,0.568571428571429,0.561428571428572,0.55952380952381,0.565238095238095,0.85047619047619,0.867142857142857,0.858095238095238,0.853333333333333,0.78952380952381,0.74952380952381,0.690952380952381,0.616190476190476,0.521904761904762,0.449047619047619,0.428095238095238,0.40952380952381,0.37952380952381,0.342380952380952,0.31047619047619,0.391904761904762,0.491428571428571,0.617619047619048,0.684285714285714,0.742380952380952,0.775238095238095,0.347470106666667,0.392626563333333,0.450798498333333,0.505701385,0.568827175,0.611706143333333,0.63433829,0.665539243333333,0.70367258,0.74409762,0.75709981,0.753667493333333,0.732897591666667,0.701996955,0.657253158333333,0.60420996,0.55646499,0.510373103333333,0.48626673,24.123766581217467,21.96574274698895,18.030784924825053,13.211626688639342,11.847752571105977,13.685407320658385,14.566577275594094,14.642023722330748,13.591173489888527,11.931664784749367,18.159846941630065,23.821850140889502,28.99691073099774,26.507602055867533,25.21157137552899,21.824654579162612,999.4895534638796
38570,00605W1,852.0,2020,12.8,29.1,28.5,63.2,41.9,48.5,11.1,50.7,49.3,79.2,37.0,31.8,3.4,14.5,20.8,23.0,17.2,18.4,13.8,9.4,4.1,56.55,122.25,178.6,251.35,236.35,267.15,284.45,335.1,350.4,340.4,311.65,302.05,298.35,288.55,298.65,293.55,266.3,192.1,145.45,144.45,129.35,0,0,0,2,2,4,4,8,6,4,2,2,2,1,4,5,4,1,0,1,1,16,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,9,0.648571428571429,0.666666666666667,0.627619047619048,0.577142857142857,0.501428571428571,0.415714285714286,0.292380952380952,0.190952380952381,0.104761904761905,0.0666666666666665,0.0433333333333333,0.11,0.273333333333333,0.426190476190476,0.646666666666667,0.764761904761905,0.860952380952381,0.835238095238095,0.80952380952381,0.807619047619048,0.815238095238095,0.696666666666667,0.679047619047619,0.68,0.678095238095238,0.705714285714286,0.695238095238095,0.659047619047619,0.596666666666667,0.536190476190476,0.511904761904762,0.43952380952381,0.349047619047619,0.228571428571429,0.147619047619048,0.117142857142857,0.116190476190476,0.130952380952381,0.144761904761905,0.158095238095238,0.159047619047619,0.154285714285714,0.278623,0.291623106666667,0.321543686666667,0.36452418,0.430766705,0.510115595,0.616761421666667,0.716688723333333,0.790803083333333,0.82912975,0.84533265,0.842921766666667,0.821797333333333,0.7849887,0.73548259,0.666476346666667,0.59568528,0.518772723333333,0.445165066666667,14.243482907613169,14.005597432454476,11.522614479064991,12.003084182739308,12.756214141845753,12.2735993067424,10.9346100489299,8.380632718404184,8.191060384114634,9.694539070129444,10.422289530436249,12.144415855407765,11.282270113627163,11.35661220550542,8.564740816752165,8.66588815053309,1149.1163465302448
34670,00506W1,852.0,2019,20.8,34.0,32.2,28.3,23.6,36.2,49.7,37.3,93.3,81.0,75.4,9.0,7.0,30.0,55.2,59.0,40.7,63.2,107.3,153.7,137.3,62.0,92.4,139.05,204.95,228.7,242.75,251.8,282.45,319.1,317.5,340.85,336.4,331.75,301.2,278.6,250.7,221.4,184.85,200.45,177.1,132.9,0,0,1,3,3,2,0,0,1,1,1,5,6,6,1,0,0,0,0,0,0,14,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.679047619047619,0.683333333333333,0.635238095238095,0.59,0.558095238095238,0.466190476190476,0.345714285714286,0.230952380952381,0.190476190476191,0.148095238095238,0.113333333333333,0.157142857142857,0.314761904761905,0.420952380952381,0.61,0.647142857142857,0.718095238095238,0.63,0.606190476190476,0.566190476190476,0.549047619047619,0.46047619047619,0.46047619047619,0.473809523809524,0.463809523809524,0.438571428571429,0.414761904761905,0.397619047619048,0.361904761904762,0.342380952380952,0.346666666666666,0.332380952380952,0.253809523809524,0.142380952380953,0.0933333333333333,0.085238095238095,0.139047619047619,0.175238095238095,0.272857142857143,0.366190476190476,0.531904761904762,0.699523809523809,0.286503083333333,0.315881583333333,0.34226299,0.383970833333333,0.445624516666667,0.51558475,0.60003593,0.67199583,0.73996375,0.788134236666667,0.80906282,0.78592702,0.714606886666667,0.638766766666667,0.566583733333333,0.519755633333333,0.487483266666667,0.48153418,0.480198526666667,10.97983678181972,12.061042467753149,12.295689264933324,9.969230651855526,12.103038787841854,10.906569163004614,8.979515711466528,5.2056862513224855,7.605801900227921,8.421840349833227,12.632565498352108,13.404700597127336,17.32001145680751,17.494041760762588,21.45795694986985,25.411279678344783,1096.9808752687675
3820,00101W1,852.0,2011,44.6,42.2,47.4,22.0,22.2,65.0,68.8,79.6,26.4,22.2,8.4,14.8,15.0,13.4,6.4,17.6,17.6,18.2,65.6,65.8,65.8,138.1,132.15,168.7,162.85,224.4,237.7,273.15,291.8,317.85,331.65,325.4,322.0,309.9,295.65,297.8,289.15,299.35,231.0,189.4,147.2,190.15,0,0,0,0,0,0,1,2,5,7,6,4,1,1,3,3,6,3,3,0,1,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0.598095238095238,0.551904761904762,0.507619047619048,0.464285714285714,0.404285714285714,0.285714285714286,0.162380952380953,0.0895238095238098,0.0514285714285715,0.0347619047619048,0.06,0.140476190476191,0.213809523809524,0.43952380952381,0.687619047619048,0.898095238095238,0.913809523809524,0.878095238095238,0.801428571428571,0.735238095238095,0.676666666666667,0.766666666666667,0.776190476190476,0.782857142857143,0.776666666666667,0.738095238095238,0.715714285714286,0.696190476190476,0.677619047619048,0.617142857142857,0.525714285714286,0.420952380952381,0.322857142857143,0.248571428571429,0.189523809523809,0.154761904761905,0.15,0.166190476190476,0.181904761904762,0.246666666666667,0.311904761904762,0.374285714285714,0.30363177,0.32737194,0.356401173333333,0.40571075,0.4592924,0.535137753333333,0.6062521,0.6544117,0.6803215,0.700814086666667,0.73889482,0.749697486666667,0.734820653333333,0.701313086666667,0.644527633333333,0.586729966666667,0.52457561,0.465929185,0.399060625,24.49806594848632,29.5184892018636,29.17960039774576,21.07969601949055,13.635401725769034,11.242189089457185,11.322667757670075,12.541443824768058,11.305999755859366,9.578118324279776,9.49954350789387,10.369235992431632,10.84499756495157,13.604693253835036,14.370213031768792,14.74141057332356,727.3102575150929
26946,00404W1,852.0,2017,16.8,19.3,17.0,14.9,38.7,46.6,55.5,28.0,23.1,39.8,39.8,52.3,20.6,31.1,20.0,18.2,7.7,19.2,63.5,69.6,51.9,142.75,147.55,192.45,256.7,278.35,256.2,238.9,272.65,301.6,317.05,323.85,323.0,315.95,299.75,282.75,296.15,266.45,258.5,209.55,174.4,139.1,0,0,1,1,1,0,0,1,2,2,4,4,4,2,1,3,2,3,1,1,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.67952380952381,0.630952380952381,0.591428571428572,0.522380952380952,0.401428571428571,0.267619047619048,0.16952380952381,0.16952380952381,0.202380952380952,0.242380952380952,0.309047619047619,0.39,0.459047619047619,0.628095238095238,0.734761904761905,0.839047619047619,0.839523809523809,0.848095238095238,0.802380952380952,0.708095238095238,0.634761904761905,0.671904761904762,0.658095238095238,0.630952380952381,0.591904761904762,0.560476190476191,0.528571428571429,0.49047619047619,0.411428571428571,0.313333333333333,0.241904761904762,0.19,0.163333333333333,0.129047619047619,0.112380952380952,0.115714285714286,0.120952380952381,0.118571428571429,0.118095238095238,0.158571428571429,0.258095238095238,0.342857142857143,0.305289066666667,0.324392883333333,0.367005356666667,0.43898477,0.53206612,0.620515,0.684374133333333,0.728295233333333,0.770984,0.79471278,0.829541646666667,0.82149547,0.7839147,0.7019061,0.613321426666667,0.52801385,0.443460183333333,0.374293275,0.320513125,12.93023141225184,13.63176949818934,10.68411906560267,10.921975294748991,10.67347478866582,11.554188410441128,10.7828922271729,9.969599723815966,11.337934176127163,11.405504862467495,11.12926673889165,8.105824629465788,7.685939629872688,11.81944990158086,17.23592408498133,18.16780885060633,1236.0474649411317
